"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","L21MX_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L21 MX - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_OTHER_SCORE","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX - Other Stain/IHC rating score","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_AREA_NOTES","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX Area Notes and/or comments","-4","-4","notes","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","<font size=""5"" color =green>  L2 - Superior Temporal Gyrus (L2 STG) AREA </font color>","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L2 STG  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L2 STG p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG Silver Biel NFT <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG - Silver Biel. - NP <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L2 STG - p-a-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L2 STG p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG - Arteriolosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L2 STG - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L2 STG - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_OTHER_SCORE","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG - Other Stain/IHC rating score","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L2STG_AREA_NOTES","NEUROPATH","NACC Neuropathology Data Form","-4","L2 STG Area Notes and/or comments","-4","-4","notes","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","<font size=""5"" color =green>  L3 - Inferior Parietal Lobe (L3 IPL) AREA </font color>","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L3 IPL  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L3 IPL p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL Silver Biel NFT ","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL - Silver Biel. - NP ","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L3 IPL - p-a-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L3 IPL p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL - Arteriolosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L3 IPL - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L3 IPL - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_OTHER_SCORE","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL - Other Stain/IHC rating score","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L3IPL_AREA_NOTES","NEUROPATH","NACC Neuropathology Data Form","-4","L3 IPL Area Notes and/or comments","-4","-4","notes","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","<font size=""5"" color =green> L4 - Occipital Lobe (L4 OL) AREA</font color>","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L4 OL  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L4 OL p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL Silver Biel NFT ","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL - Silver Biel. - NP ","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L4 OL - p-a-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L4 OL p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL - Arteriolosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L4 OL - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L4 OL - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L4OL_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L4 OL Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
